id,matrix,size_dist,lognorm_sigma,max_load_spec,max_load,top10pct_load,oversub,was__ns3__pmn_m,p99__ns3__pmn_m,was__ns3__pmn_mc,p99__ns3__pmn_mc,was__ns3__ns3_path,p99__ns3__ns3_path,was__ns3__pmn_m_path,p99__ns3__pmn_m_path
95,Matrix C,CacheFollower,2.0,0.29252399644765925,0.3026853171329477,0.12858918225018157,2-to-1,0.14961521698030583,-0.004217013187754052,0.14961521698030583,-0.004217013187754052,0.06811824457815135,-0.008096597436126441,0.14961521698030583,-0.004217013187754052
96,Matrix A,CacheFollower,1.0,0.3928900746943492,0.39667814012155167,0.34434718201105224,1-to-1,0.07856088907915404,0.10618997243361786,0.07856088907915404,0.10618997243361786,0.0755455864282017,0.08565944507001794,0.07856088907915404,0.10618997243361786
97,Matrix B,CacheFollower,2.0,0.7116169967606567,0.7128031602431224,0.5934327789033614,2-to-1,0.0496108094542032,0.3045428124670444,0.0496108094542032,0.3045428124670444,0.022515270682100356,-0.07267692223697264,0.0496108094542032,0.3045428124670444
98,Matrix A,Hadoop,1.0,0.2909727515998869,0.3237991150924538,0.2569476403902605,1-to-1,0.0954315041184047,-0.03876988119046338,0.0954315041184047,-0.03876988119046338,0.03308042393004808,-0.017436230159388916,0.0954315041184047,-0.03876988119046338
99,Matrix A,WebServer,2.0,0.3360553892659176,0.36961604987250174,0.29514886039060734,1-to-1,0.13533710712644065,0.19004188023337878,0.13533710712644065,0.19004188023337878,0.046880683448553964,0.04309946957144402,0.13533710712644065,0.19004188023337878
100,Matrix B,CacheFollower,2.0,0.373830321652044,0.3744479951992724,0.31174064134769985,2-to-1,0.015138977645180667,0.0663491361423345,0.015138977645180667,0.0663491361423345,0.004316454431583817,-4.593322338020693e-06,0.015138977645180667,0.0663491361423345
101,Matrix C,CacheFollower,1.0,0.41476002394153044,0.42581911343212936,0.18089879593590538,2-to-1,0.10211038157129032,0.012588288145713203,0.10211038157129032,0.012588288145713203,0.17614392622338554,-0.013980316058269937,0.10211038157129032,0.012588288145713203
102,Matrix A,CacheFollower,1.0,0.4932731422127044,0.4997950266812469,0.3206904418446646,4-to-1,0.09392915284827112,0.09908526806636449,0.09392915284827112,0.09908526806636449,0.046219296985009206,0.07496668695556631,0.09392915284827112,0.09908526806636449
103,Matrix C,WebServer,1.0,0.3493656036161469,0.3880463841764676,0.17557749011430082,4-to-1,0.3151993702747178,0.04344930970390228,0.3151993702747178,0.04344930970390228,0.11888838930582289,-0.002537037969660651,0.3151993702747178,0.04344930970390228
104,Matrix A,CacheFollower,1.0,0.7313691177103281,0.7383737756451969,0.6409653144720968,1-to-1,0.9443306304705389,0.3312224674103998,0.9443306304705389,0.3312224674103998,0.5578395714530198,-0.15362238694069574,0.9443306304705389,0.3312224674103998
